Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
5807,67,14.6,3.6,1.5,3.9,39.4,0.6,1.8,26.3,0.4,0.5,84.6,0.3,0.9,1.2,1.8,0.7,-0.2,0.5,1
11283,42,17.2,8.7,3.8,6.9,55.0,0.1,0.1,31.6,1.1,1.6,67.7,2.2,1.9,3.9,0.4,0.4,0.4,1.1,1
12907,43,6.6,1.9,0.6,1.4,46.5,-0.0,0.0,26.5,0.9,1.3,67.4,1.1,1.2,2.0,0.1,0.2,0.3,0.4,1
2662,77,26.6,12.7,5.2,11.9,44.7,0.1,0.7,9.3,2.0,3.0,73.1,1.6,4.8,6.8,1.4,0.7,0.5,2.0,1
8803,67,9.2,5.0,2.2,4.8,42.8,-0.1,-0.3,26.0,0.6,0.8,72.8,0.8,0.7,1.5,0.9,0.3,-0.1,0.7,1
10718,79,29.9,13.7,4.8,11.4,43.8,0.8,2.3,22.0,2.9,3.5,84.3,0.8,2.8,3.2,4.9,0.8,0.2,2.7,1
5941,56,13.3,6.2,2.6,4.7,55.0,0.2,0.2,-0.1,1.1,2.0,52.1,2.2,2.4,4.2,0.2,0.3,0.4,0.5,0
2289,80,24.6,9.5,3.2,7.3,42.6,0.7,1.6,33.9,1.7,2.3,76.1,0.8,2.2,3.1,1.0,1.1,0.0,0.9,1
10212,70,22.8,13.2,5.2,10.5,52.3,0.4,1.0,8.2,2.1,2.7,78.3,1.0,1.1,2.0,3.0,1.0,0.2,1.5,1
2922,21,8.0,3.0,1.1,3.1,39.1,0.9,2.5,22.4,0.3,0.4,72.8,0.2,0.5,0.6,0.7,0.4,0.1,0.5,0
9382,75,28.5,7.4,2.7,7.7,33.6,0.8,2.3,37.7,1.1,1.7,68.7,0.3,2.2,2.2,3.6,1.0,0.2,1.5,1
8324,70,22.4,12.1,4.5,11.0,40.9,0.6,1.9,47.8,2.6,2.8,93.6,1.4,1.9,3.3,2.7,0.9,0.2,2.2,1
1223,99,32.0,10.5,4.0,8.2,48.3,0.6,1.8,26.2,2.3,2.7,86.6,0.8,3.2,3.8,7.2,1.5,0.1,2.4,1
9263,40,6.6,1.9,0.8,2.0,41.0,0.2,0.8,7.9,0.2,0.3,71.7,0.1,0.4,0.5,1.0,0.2,-0.1,0.4,1
10333,67,15.9,6.1,2.5,6.0,40.7,0.6,1.6,11.4,0.8,1.0,69.3,0.3,1.4,1.6,1.4,0.4,-0.3,1.2,0
4398,58,12.0,4.9,1.9,4.7,39.9,-0.4,-0.7,9.4,1.1,1.7,69.0,0.8,1.1,1.9,1.5,0.7,0.1,1.1,1
6969,50,17.5,6.1,2.3,5.7,37.1,0.2,0.7,1.4,1.7,2.9,64.0,0.6,1.7,2.3,2.0,0.8,-0.2,1.9,0
1675,72,19.7,5.1,2.3,4.0,56.8,-0.3,-1.1,11.2,0.8,1.7,53.0,1.2,3.4,4.3,0.8,0.6,0.3,0.5,1
4074,65,10.9,3.8,1.6,3.3,49.0,-0.3,-1.0,-3.5,1.0,1.5,63.8,1.1,1.2,2.3,0.1,0.2,0.2,0.6,1
2236,70,15.5,5.0,2.0,4.4,43.2,0.1,0.2,17.4,1.2,1.8,63.3,0.6,1.4,1.9,2.6,0.6,0.4,0.9,1
6817,64,11.9,4.2,1.7,3.8,44.4,-0.0,-0.2,10.7,0.6,0.9,70.2,0.4,1.0,1.4,1.5,0.6,0.2,1.0,1
4014,38,8.8,2.5,0.9,1.8,47.3,0.3,0.5,21.1,0.6,0.8,69.9,0.5,0.9,1.3,1.1,0.5,-0.0,0.4,1
9633,42,17.3,7.1,2.5,5.8,43.8,0.5,1.5,26.5,1.3,1.9,73.1,1.0,2.2,3.1,1.2,0.4,0.0,0.9,1
9478,87,33.5,10.8,4.3,10.0,43.5,-0.1,0.2,22.5,2.6,3.9,70.0,1.1,3.4,4.7,3.6,1.3,0.1,2.3,0
10026,57,9.9,2.9,1.1,2.2,48.3,-0.4,-1.2,15.2,0.9,1.4,74.0,1.1,1.8,2.8,0.5,0.1,0.2,0.8,1
7842,64,15.6,5.5,1.9,4.2,45.3,-0.1,0.1,21.6,1.2,1.8,69.5,0.6,1.6,2.4,1.1,0.6,0.1,0.9,1
2779,50,9.1,2.2,0.9,2.5,37.2,-0.3,-0.7,17.0,0.4,0.8,57.3,0.8,1.1,1.8,0.6,0.2,0.5,0.8,1
857,50,5.6,1.8,0.7,1.7,42.0,-0.9,-2.4,-2.7,0.7,1.2,57.3,0.7,0.4,0.8,0.2,0.1,0.2,0.6,1
8784,75,26.5,11.0,4.0,8.6,45.7,0.6,1.5,11.1,1.9,2.6,73.3,1.2,3.2,4.4,2.4,1.0,0.0,1.8,1
11616,121,56.0,34.2,13.1,25.6,54.9,0.7,1.9,32.3,6.4,7.8,82.9,2.5,7.6,10.1,3.7,2.0,0.4,4.7,1
8846,44,10.8,4.7,1.6,4.3,37.3,0.3,0.9,20.4,0.9,1.7,58.7,1.1,0.8,1.8,0.3,0.1,0.2,0.8,0
8621,75,25.9,8.8,3.5,6.0,57.2,0.2,0.5,15.9,2.2,3.3,68.0,2.6,4.3,7.2,1.5,0.5,0.4,1.9,1
6305,54,19.9,7.9,3.2,6.3,51.0,0.5,1.3,22.1,0.9,1.5,61.9,0.9,2.0,2.8,1.3,0.9,0.3,1.1,1
3919,20,12.0,3.5,1.2,3.1,39.8,1.0,2.6,51.1,0.5,0.7,65.1,0.1,0.8,0.9,2.0,0.3,0.1,0.6,1
280,62,25.4,12.2,5.0,11.6,43.1,0.7,2.1,46.9,1.5,2.3,64.7,0.8,2.4,3.2,2.2,0.6,0.3,1.6,1
9655,57,21.9,9.7,3.7,7.3,50.7,0.3,0.8,-1.1,1.7,2.2,82.0,0.7,1.4,2.0,2.8,1.0,0.2,2.0,1
5952,80,11.9,5.0,1.8,4.0,44.1,-0.0,-0.1,24.3,1.7,2.2,78.0,0.7,1.2,1.8,1.1,0.3,0.0,1.0,1
10585,60,16.8,4.9,1.6,4.5,36.5,0.8,2.5,43.6,0.8,1.2,68.1,0.7,1.7,2.2,1.7,0.8,0.1,1.1,1
6616,44,12.3,5.7,2.1,5.0,41.2,0.4,0.7,35.6,1.1,1.6,74.3,1.0,1.2,2.2,1.0,0.6,0.0,0.9,1
10601,61,26.3,14.4,6.1,15.3,38.1,0.6,1.8,15.6,1.9,2.8,69.2,1.8,2.4,3.9,3.3,1.6,0.3,2.7,1
3939,46,12.9,4.4,1.6,3.8,40.9,0.7,2.1,11.2,0.8,1.2,66.0,1.0,2.1,3.3,0.5,0.4,0.2,0.5,1
6647,55,13.2,4.5,2.3,4.9,45.7,-0.1,-0.0,11.5,0.3,0.5,50.1,1.0,3.0,4.1,0.8,0.4,0.2,1.2,1
635,117,27.7,15.7,5.6,16.1,32.5,1.0,3.0,50.1,3.0,3.8,76.2,0.9,2.3,3.4,4.3,0.7,-0.0,3.1,1
1534,65,23.8,10.1,3.9,7.9,49.3,0.2,0.4,26.8,2.2,3.1,68.0,1.4,1.3,2.6,2.1,1.0,0.2,2.2,0
11281,36,16.8,6.8,2.6,6.3,42.5,0.1,0.2,-8.7,1.0,1.4,74.5,0.8,1.3,1.9,1.8,1.1,0.1,1.5,1
4192,51,14.2,5.2,2.2,4.7,45.0,0.3,0.9,3.6,0.7,0.9,77.4,0.1,0.7,0.8,1.7,0.6,0.2,1.5,1
7735,45,6.0,1.5,0.5,1.3,39.5,-0.0,-0.0,20.3,0.3,0.4,63.9,0.1,0.5,0.7,0.4,0.2,0.2,0.4,1
7420,66,11.5,5.6,2.3,4.6,47.4,-0.3,-0.9,13.0,1.3,2.1,67.3,1.3,1.2,2.3,0.7,0.4,0.4,1.7,1
9228,75,33.8,14.8,5.6,10.4,56.5,0.7,1.9,33.7,2.9,4.0,76.6,2.4,5.4,8.0,1.6,0.9,3.3,2.0,1
11328,47,8.6,3.3,1.1,2.5,44.1,0.2,0.6,7.7,1.0,1.7,55.4,1.3,1.0,2.1,0.3,0.5,0.3,0.4,1
1738,46,14.9,5.5,2.2,4.4,50.9,-0.0,0.1,22.1,1.1,1.6,73.4,1.0,1.4,2.4,1.4,0.4,-0.1,1.3,1
6085,71,25.1,8.9,3.8,8.9,43.8,0.0,0.8,-8.1,1.7,3.3,45.0,1.5,2.9,4.4,2.1,1.1,1.3,1.7,1
10043,71,27.0,8.7,3.3,9.8,32.4,0.6,2.2,32.8,1.5,1.8,90.1,0.2,1.2,1.2,3.6,1.8,0.1,1.3,1
2958,66,32.4,11.4,3.9,7.9,51.2,0.7,1.6,7.0,3.2,4.7,64.9,1.7,4.5,6.9,1.4,0.8,1.0,1.3,1
6234,56,25.5,7.2,2.7,6.2,45.6,0.7,2.3,8.0,1.1,1.9,53.5,1.1,3.0,4.3,2.4,0.7,0.1,1.2,1
1378,72,25.5,14.8,5.4,12.7,40.8,0.6,2.1,18.5,3.5,4.4,81.0,0.9,1.0,2.0,4.0,1.5,0.1,2.7,1
858,74,21.6,7.3,3.2,6.0,53.5,-0.4,-1.3,-18.9,1.1,1.6,60.7,2.3,4.9,7.2,1.1,0.3,1.0,1.1,1
1960,49,13.5,5.3,1.8,5.1,36.8,0.9,3.0,43.6,0.8,1.2,75.6,0.1,0.6,0.8,1.9,0.7,-0.0,1.2,0
3013,56,15.3,6.6,2.4,5.6,43.2,0.3,0.8,19.4,1.7,2.3,79.3,0.7,1.9,2.7,0.9,0.4,0.3,1.1,1
1881,23,7.0,3.4,1.2,3.0,38.9,0.3,1.2,39.1,1.1,1.7,63.3,1.1,1.0,2.1,0.3,0.1,0.2,1.0,0
13666,92,52.1,21.0,8.3,18.5,48.0,0.5,1.6,19.7,3.5,4.9,76.1,2.6,5.3,8.1,7.6,2.1,1.1,3.7,1
4420,82,31.8,14.3,5.5,10.4,56.0,0.4,0.9,40.9,3.2,4.8,74.2,3.8,4.9,9.3,0.7,1.0,1.2,1.5,1
4758,58,13.5,5.2,2.1,5.0,41.9,-0.2,-0.7,-4.6,1.3,1.9,68.3,1.1,1.9,2.9,0.3,0.1,0.7,1.2,1
5631,68,24.9,9.6,3.2,7.8,39.7,0.3,0.9,-5.3,3.4,4.1,82.7,2.0,3.0,5.2,0.9,1.0,0.3,1.7,1
4977,107,42.1,19.4,7.6,15.7,51.6,0.4,1.2,13.5,3.7,5.1,76.3,1.4,4.4,6.1,3.8,1.1,1.5,2.7,1
3151,77,11.3,5.1,2.4,4.5,52.4,0.0,0.0,19.7,0.5,0.7,64.9,1.1,1.3,2.4,0.4,0.2,0.3,1.0,1
13299,49,12.0,3.6,1.3,4.2,31.8,0.1,0.7,23.2,0.9,1.2,74.1,0.1,0.7,0.8,1.7,0.6,-0.0,0.9,1
287,63,21.5,10.8,4.0,9.3,41.3,1.1,3.3,41.8,1.8,2.1,74.2,0.2,1.0,1.2,3.6,0.8,-0.5,2.0,1
9585,74,11.6,3.7,1.4,2.9,50.1,0.1,0.4,7.1,0.7,1.0,74.9,0.3,1.6,1.7,0.7,0.4,-0.0,0.7,1
2761,18,6.3,2.7,1.1,2.2,48.1,-0.7,-1.5,-19.2,0.8,1.4,55.8,1.0,1.3,2.2,0.4,0.1,0.1,0.8,1
5579,52,18.8,9.7,3.8,9.1,39.9,-0.0,0.1,36.7,2.1,3.5,57.1,2.7,3.6,6.3,0.5,0.4,1.1,1.9,0
1774,84,16.5,6.1,2.5,4.9,50.4,0.0,0.1,13.3,1.3,2.3,51.3,1.1,3.0,4.0,1.6,0.6,0.3,1.0,1
8602,39,8.1,3.0,1.2,2.3,51.1,-0.5,-1.5,-4.5,0.6,1.1,63.7,1.0,1.1,2.1,0.3,0.2,0.2,0.7,1
11636,69,25.0,11.4,4.3,8.0,53.1,0.3,0.8,7.0,2.6,4.1,57.8,2.8,4.8,7.5,1.3,0.7,1.9,2.2,1
5422,53,6.5,1.9,0.8,1.6,47.2,-0.2,-0.4,-16.8,0.5,0.7,74.6,0.9,0.9,1.6,0.1,0.1,0.3,0.3,1
6220,93,18.2,7.9,3.9,7.7,50.8,-0.3,-0.7,17.4,0.7,1.2,66.0,1.6,2.1,3.8,2.1,0.4,0.8,1.0,1
3780,47,9.2,4.2,1.6,3.8,39.4,0.3,0.8,24.5,0.8,1.1,69.5,0.5,1.3,2.0,0.3,0.1,0.2,0.4,1
6815,44,7.4,2.4,0.8,2.5,32.9,0.6,2.2,39.0,0.4,0.6,73.9,0.4,0.6,1.0,0.4,0.3,-0.2,0.5,0
6240,85,28.0,10.4,3.8,7.4,52.1,0.4,1.2,21.8,2.6,2.7,99.8,0.7,1.9,2.6,2.2,0.7,0.4,1.4,1
3007,90,11.0,4.2,1.5,3.7,39.2,0.1,0.5,22.0,1.0,1.4,70.3,0.6,0.9,1.5,1.5,0.4,0.2,0.9,1
163,59,15.0,7.1,2.5,4.3,57.3,0.0,0.4,11.0,2.1,3.2,64.6,1.1,1.4,2.7,0.3,0.3,0.7,0.6,1
7352,77,17.3,8.0,2.8,6.6,42.1,0.8,2.1,3.9,1.7,2.4,67.3,0.8,2.5,3.3,1.5,0.3,0.2,1.5,1
7678,67,25.5,10.1,4.4,8.9,49.6,0.2,0.7,24.9,1.3,2.0,64.8,1.0,3.5,4.7,1.7,0.7,0.4,2.2,0
9705,52,24.7,6.7,2.4,6.6,34.7,0.5,1.3,17.2,1.4,2.0,70.8,1.9,4.0,5.5,2.1,0.9,0.2,1.0,1
12463,50,14.6,4.1,1.6,3.3,45.4,0.5,1.3,8.1,1.0,1.7,54.2,1.3,2.7,3.7,0.4,0.3,0.2,0.5,0
4700,87,12.4,7.3,2.9,4.9,57.1,-0.1,-0.4,11.2,1.9,2.4,74.6,1.6,2.2,3.6,0.6,0.5,0.6,0.7,1
6167,85,32.5,10.8,4.7,11.1,43.1,0.1,0.3,26.5,1.7,2.7,59.0,1.3,3.1,4.4,3.3,0.8,0.5,1.5,1
2264,45,10.9,3.1,1.4,2.8,48.0,0.1,0.1,28.2,0.4,0.7,60.1,0.6,2.0,2.5,0.3,0.4,0.2,0.5,0
2823,1,5.0,1.2,0.5,1.2,42.2,0.1,0.1,11.9,0.2,0.3,58.0,0.1,0.3,0.4,0.4,0.3,-0.1,0.3,0
5029,61,14.0,5.7,2.4,6.1,39.8,-0.1,-0.0,23.9,0.9,1.4,59.5,1.3,1.6,2.8,1.5,0.7,0.1,1.2,1
6268,80,25.5,10.4,4.0,8.2,48.9,0.2,1.1,11.9,2.8,4.4,58.9,1.4,2.6,4.0,3.3,1.4,0.3,3.1,1
627,45,12.2,6.5,2.6,6.4,36.6,0.1,0.8,29.0,1.0,1.6,71.9,0.5,1.0,1.4,1.0,0.2,0.3,1.0,0
10674,48,15.6,4.9,1.8,4.5,41.1,-0.1,-0.1,13.2,1.2,1.8,64.5,1.7,3.1,4.7,0.3,0.4,-0.0,0.8,1
503,11,5.5,2.6,1.2,2.2,50.3,-0.5,-1.4,4.4,0.3,0.6,60.6,0.4,0.7,1.2,0.1,0.2,-0.1,0.5,0
781,38,15.6,8.0,2.9,6.2,44.5,0.5,1.5,3.5,1.6,2.6,62.8,1.7,3.0,4.9,0.2,0.1,0.3,1.1,1
10839,57,11.8,4.5,2.1,4.5,46.7,0.1,0.2,17.7,0.4,0.6,71.5,0.3,0.8,1.1,1.3,0.3,0.0,0.9,1
11538,46,7.5,3.1,1.2,2.7,44.2,0.7,1.6,51.1,0.3,0.3,76.0,0.3,0.9,1.2,0.3,0.1,-0.2,0.2,1
1033,66,21.4,7.9,3.2,7.8,40.2,0.3,1.0,9.9,1.2,1.9,51.3,1.1,2.4,3.4,2.0,0.8,0.2,1.5,1
2574,61,11.8,2.5,1.0,2.1,48.0,0.1,0.3,4.5,0.3,0.5,64.7,0.8,1.5,2.2,0.4,0.1,0.2,0.6,1
6502,63,32.4,9.8,3.6,7.4,49.7,0.3,0.9,9.3,2.0,3.2,64.4,1.4,7.5,8.5,1.6,1.0,0.6,2.0,1
12985,82,17.5,6.5,3.0,6.0,50.0,-0.2,-0.4,-5.9,0.9,1.2,78.0,1.3,1.6,2.9,0.6,0.4,0.7,1.2,1
1467,90,21.9,12.6,5.2,10.5,51.1,0.5,1.5,11.4,1.7,2.4,77.0,1.0,1.4,2.5,2.3,0.6,0.0,1.5,1
6686,69,39.2,13.4,4.3,11.3,36.2,0.8,2.8,23.7,3.0,3.6,91.8,0.9,3.1,3.8,4.0,1.6,0.5,2.7,1
10239,93,30.9,10.5,3.7,10.2,33.8,0.4,1.4,26.0,2.4,2.8,86.5,0.2,1.9,1.9,8.6,1.8,0.1,3.2,1
3116,46,13.4,4.3,1.7,3.3,49.2,0.1,0.2,10.1,1.0,1.5,74.9,1.2,1.9,3.2,1.2,0.4,0.2,0.8,1
1712,74,26.2,11.8,4.1,9.5,43.4,0.7,1.9,28.8,2.2,2.9,71.0,1.0,1.7,2.8,2.5,1.0,0.2,2.7,1
10543,68,15.6,6.2,2.1,5.6,37.6,0.6,1.6,21.3,1.3,1.8,80.1,0.9,1.1,1.8,0.8,0.4,0.2,1.0,0
5399,79,21.1,10.7,4.1,8.5,51.0,0.1,0.6,14.7,2.4,3.4,66.2,2.1,2.6,4.5,1.1,0.4,0.3,1.9,1
11033,59,24.0,8.6,3.3,5.8,55.2,0.5,0.9,9.6,1.4,2.1,72.9,1.9,4.3,6.2,1.6,0.7,0.4,1.2,0
2163,66,20.0,8.8,3.8,8.7,43.2,-0.2,-0.3,16.0,1.1,1.5,78.3,0.8,1.4,2.2,1.9,0.9,0.3,1.3,1
1118,48,23.1,8.5,3.3,8.5,38.5,-0.1,0.4,20.1,1.9,2.8,69.8,1.1,1.9,3.2,3.2,0.8,0.2,1.5,1
8437,47,11.0,4.3,1.7,4.1,41.1,0.6,1.6,36.3,0.6,0.8,77.0,0.1,0.9,1.1,1.3,0.5,-0.9,1.3,1
8206,63,17.4,6.9,2.4,6.4,37.2,0.7,1.8,46.2,1.5,2.6,67.0,1.9,2.9,5.0,1.1,0.4,0.1,0.9,1
11065,69,24.1,10.8,3.8,8.4,46.4,0.7,1.8,22.3,1.9,2.9,71.9,2.2,4.9,7.2,0.2,0.5,0.5,1.2,1
2670,55,15.6,5.4,1.6,3.9,40.4,0.0,0.5,23.2,2.3,3.1,74.2,0.4,1.2,1.6,2.7,0.7,0.0,1.1,1
13349,56,21.8,3.5,1.5,3.0,47.8,-0.1,-0.1,16.0,0.5,0.9,62.3,1.3,4.0,5.1,1.2,0.6,0.4,0.7,1
4719,36,9.9,2.7,1.0,2.6,38.5,0.6,1.9,8.2,0.4,0.5,71.8,0.2,1.0,1.1,0.2,0.2,0.2,0.4,0
12470,45,14.3,8.0,2.8,6.5,44.3,0.4,1.3,18.3,1.8,2.5,62.5,1.7,1.6,3.2,1.9,0.4,0.3,1.5,1
9288,86,22.8,10.0,3.7,8.7,42.5,0.3,1.0,17.1,2.4,3.4,66.9,1.4,3.3,5.1,1.6,0.5,0.6,2.1,1
10399,62,9.3,3.9,1.5,3.4,45.1,0.2,0.5,14.1,0.7,1.2,69.6,0.3,0.5,0.9,0.8,0.3,-1.4,0.6,1
13293,52,16.6,5.6,2.1,4.8,46.7,-0.1,0.1,9.0,1.3,2.2,66.2,0.8,1.8,2.5,1.4,0.8,0.2,1.1,0
238,35,17.4,7.6,3.2,6.7,44.3,-0.2,-0.2,-4.4,1.8,2.3,74.1,1.5,2.2,3.9,1.0,0.7,0.5,1.4,1
9209,87,50.8,21.3,7.9,15.4,53.4,0.4,1.2,-6.7,5.6,8.2,67.9,3.5,9.8,13.6,5.1,1.5,0.5,2.7,1
4828,45,7.2,2.2,0.7,2.1,35.9,0.6,1.7,36.7,0.4,0.5,75.6,0.0,0.4,0.4,1.4,0.2,-0.6,0.8,1
5862,48,12.2,4.2,1.7,3.1,52.4,-0.2,-0.6,14.1,0.8,1.5,53.4,1.8,3.1,4.9,0.1,0.1,0.2,0.6,1
3741,85,31.2,10.0,4.2,7.8,52.0,-0.3,-0.8,7.9,1.9,2.8,66.4,2.4,4.2,6.6,2.6,1.1,0.9,1.8,1
9028,79,17.6,7.9,3.1,7.1,43.4,0.2,0.7,39.5,1.4,1.6,89.9,0.7,1.7,2.5,1.5,1.0,-0.1,0.8,1
1981,45,10.0,3.0,1.0,2.6,38.9,0.7,1.7,49.5,0.4,0.3,97.6,0.2,0.5,0.7,1.0,0.4,-0.4,0.5,1
996,26,10.4,4.3,1.5,3.6,41.3,0.7,2.1,33.2,1.0,1.4,74.8,0.3,1.2,1.4,1.3,0.3,-0.0,0.7,1
2031,66,30.2,14.8,5.8,13.3,41.6,1.1,2.9,27.0,1.9,2.5,78.9,0.9,3.3,4.3,1.6,0.5,0.2,1.5,1
12412,38,17.9,7.4,3.1,7.0,43.0,0.3,1.0,18.9,0.8,1.1,79.0,1.1,1.4,2.8,1.1,0.4,0.3,0.8,1
9535,87,32.4,16.4,7.1,13.1,55.8,-0.1,-0.1,25.0,2.1,3.0,71.0,3.5,6.0,9.3,1.1,0.7,0.5,1.9,1
13290,78,22.1,9.0,3.4,8.3,40.6,0.6,1.9,19.9,1.5,2.0,77.6,0.7,2.5,3.2,2.3,0.8,0.3,1.4,1
3250,63,18.1,7.1,2.7,7.0,38.2,0.3,0.9,40.8,1.4,1.8,79.9,0.2,0.8,1.2,8.0,0.9,-0.6,2.4,1
12169,58,20.3,4.9,1.8,4.8,38.2,0.5,1.6,23.3,0.8,1.4,57.7,0.7,1.8,2.7,1.2,0.8,0.1,1.1,1
11346,71,9.6,6.5,2.4,6.4,37.9,0.6,1.7,45.6,0.8,1.2,69.3,0.4,0.7,1.2,1.2,0.3,-0.0,0.9,1
11309,86,17.5,7.1,2.7,5.2,50.2,0.5,1.2,-9.7,1.2,1.9,64.3,1.0,2.6,3.7,1.9,0.4,0.1,1.3,1
13315,45,24.4,15.2,5.9,13.4,47.0,0.2,1.0,27.8,2.7,3.6,83.6,1.9,3.4,5.3,2.6,1.1,0.3,2.0,1
7233,82,16.1,7.4,2.9,6.0,48.0,-0.2,-0.5,8.2,1.4,2.4,50.7,1.6,3.8,5.8,0.9,0.6,0.5,1.5,1
11286,110,44.4,22.8,8.7,18.5,48.4,0.3,0.8,10.5,5.2,7.1,74.9,3.2,5.0,8.6,5.5,1.3,0.7,3.5,1
9474,59,18.6,9.1,3.4,7.5,46.1,0.7,1.8,12.2,1.7,2.8,71.7,0.9,2.2,3.1,0.6,0.2,0.1,1.1,1
5978,31,7.7,2.3,1.0,2.4,43.5,-0.3,-0.9,12.1,0.4,0.5,69.1,1.2,0.8,1.7,0.4,0.1,-0.0,0.5,0
581,41,11.6,7.8,2.6,5.4,48.3,0.1,0.3,20.4,2.2,3.2,70.4,1.0,1.3,2.4,0.5,0.4,0.3,0.6,1
2988,73,19.3,7.8,2.8,6.8,41.9,0.7,2.3,14.0,1.6,2.0,81.2,0.6,1.4,2.1,2.7,0.9,-0.0,1.4,1
5869,50,11.5,5.2,1.8,4.3,42.5,0.4,1.4,18.4,1.2,1.6,63.5,0.6,1.7,2.3,0.5,0.2,0.2,0.5,1
8016,61,10.8,3.8,1.3,2.7,49.6,-0.3,-0.8,24.4,1.3,1.8,72.2,0.5,0.9,1.3,1.0,0.5,-0.3,0.9,1
9165,68,9.3,2.1,0.7,1.7,43.5,-0.5,-1.2,4.4,0.8,1.3,59.8,0.9,1.4,2.2,0.6,0.2,0.4,0.6,1
1460,55,18.8,8.5,2.9,6.8,41.7,0.2,0.8,1.6,3.0,3.7,83.9,1.5,2.5,4.2,1.5,0.7,0.3,2.1,0
2169,71,12.5,4.2,1.6,3.2,51.1,0.1,0.0,26.3,0.9,1.5,59.7,1.8,2.1,3.9,1.2,0.3,0.5,0.9,1
11059,83,17.6,6.3,2.8,4.6,58.5,-0.1,-0.3,-2.0,1.1,1.7,63.6,1.8,4.5,5.8,0.4,0.2,0.3,0.8,1
5279,62,20.7,7.5,2.9,7.1,39.1,0.4,1.2,36.8,1.4,1.5,82.9,0.9,1.6,2.6,3.6,2.1,0.1,1.6,1
2281,59,14.5,5.9,2.1,5.5,38.1,0.3,0.9,42.3,0.8,0.9,70.0,0.4,1.3,1.7,1.9,0.9,0.2,0.9,1
13277,67,20.3,6.3,2.2,5.7,38.4,0.5,1.5,29.1,1.0,1.5,75.9,0.8,1.2,2.2,1.3,0.8,0.1,1.2,1
1384,80,27.9,9.2,3.1,6.9,44.5,0.7,1.6,37.9,2.3,3.2,81.1,1.0,2.5,3.4,2.2,1.1,0.3,2.1,0
12038,56,15.5,4.0,1.5,3.8,39.3,1.1,2.9,48.5,0.5,0.8,74.6,0.3,0.9,1.2,1.4,0.8,0.2,0.9,1
9975,67,15.1,6.6,2.4,4.7,52.1,0.2,0.6,-8.5,1.4,2.4,61.0,2.0,2.4,4.5,0.3,0.4,0.4,0.9,1
1137,66,23.8,8.0,2.9,7.0,42.5,0.8,2.5,26.0,1.4,1.7,79.1,0.3,1.1,1.4,2.3,0.9,0.0,1.3,0
12740,54,5.9,2.4,0.9,2.6,34.4,-0.0,-0.0,41.2,0.3,0.6,65.8,0.6,0.6,1.1,0.8,0.1,0.2,0.4,0
4218,52,9.9,4.3,1.4,4.9,27.8,0.9,2.5,27.7,1.0,1.3,72.9,0.1,0.6,0.7,1.2,0.3,0.2,0.8,0
5610,78,21.6,8.3,3.6,6.9,51.8,0.4,0.7,31.0,1.1,1.6,67.6,2.4,2.2,4.4,0.6,1.0,0.4,0.9,1
10998,70,12.7,3.9,1.5,3.5,41.9,0.2,0.5,14.1,0.7,1.0,67.7,1.4,1.7,3.2,0.4,0.3,0.3,0.6,1
5934,75,24.4,12.9,4.7,10.6,46.3,0.7,2.0,34.6,2.6,3.7,67.7,0.6,2.1,2.8,3.2,0.9,-0.3,2.9,1
6602,59,14.9,6.9,3.0,6.8,44.7,0.6,1.9,23.7,0.7,1.1,69.4,0.7,2.5,3.5,0.6,0.4,0.2,0.7,1
9268,69,16.7,5.5,2.1,6.2,32.3,0.6,1.9,45.9,0.8,1.2,64.8,0.2,1.0,1.2,2.5,0.6,-0.4,1.0,1
9328,59,17.6,6.9,2.7,7.4,37.3,0.6,1.6,20.1,0.9,1.4,62.0,0.3,1.6,1.8,1.7,1.0,0.2,1.2,1
10509,82,28.9,12.7,4.7,11.2,43.6,0.1,0.6,5.7,2.8,3.9,73.9,1.4,3.1,4.8,1.8,0.9,0.6,1.8,1
12424,73,31.1,11.9,4.4,10.1,43.5,0.4,1.2,27.5,2.2,2.9,81.5,1.5,3.8,5.2,2.2,1.3,0.2,1.6,1
8295,58,8.0,3.0,1.0,2.9,37.5,-0.2,-0.3,28.8,0.9,1.5,64.7,0.4,1.5,1.9,0.1,0.1,1.1,0.6,1
4408,72,23.0,7.8,2.9,7.3,40.6,0.7,2.0,27.8,1.1,1.2,87.5,0.3,0.8,1.3,4.3,1.8,-0.1,1.6,1
7815,68,20.4,8.8,3.4,6.8,48.6,-0.3,-0.6,3.6,2.6,3.8,69.2,1.5,2.8,4.7,3.2,0.7,0.6,2.2,1
7190,56,18.5,9.7,4.1,8.8,44.7,0.2,0.5,22.2,1.2,1.6,70.3,0.3,0.9,1.2,4.1,1.0,0.0,2.1,1
2022,50,12.4,3.9,1.4,3.8,36.9,0.2,0.8,1.7,1.2,1.8,70.7,0.4,1.1,1.5,1.1,0.3,0.0,0.9,1
4606,71,20.5,10.6,4.1,8.5,50.3,0.0,0.2,-14.6,2.4,3.4,73.5,1.7,3.6,5.3,0.5,0.4,0.7,1.3,1
414,64,9.3,3.4,1.3,2.8,46.0,0.4,1.2,22.1,0.6,0.9,61.9,0.4,0.9,1.4,0.4,0.3,0.1,1.4,1
